StartCP,FinishCP,Distance,Height_Gain
CP12,CP16,4.989,56.741455078125
CP12,CP17,8.142,52.53631591796875
CP12,CP2,5.104,286.2412414550781
CP12,CP3,5.616,190.97836303710938
CP12,CP4,6.541,293.94586181640625
CP12,CP8,8.998,146.07928466796875
CP12,CP9,4.125,22.9715576171875
CP12,Finish,6.068,61.247161865234375
CP12,Start,8.977,158.40805053710938
CP13,CP1,8.969,160.78341674804688
CP13,CP10,3.54,57.91575622558594
CP13,CP11,1.969,133.47750854492188
CP13,CP12,4.911,39.307952880859375
CP13,CP14,6.776,130.583251953125
CP13,CP15,5.492,176.8063201904297
CP13,CP16,3.968,36.21260070800781
CP13,CP17,9.405,40.638671875
CP13,CP2,6.453,326.46624755859375
CP13,CP3,7.157,224.2939453125
CP13,CP4,1.728,101.44522094726562
CP13,CP8,10.347,195.1154327392578
CP13,CP9,5.388,16.699020385742188
CP13,Finish,2.228,16.642959594726562
CP13,Start,10.326,199.363525390625
CP14,CP1,2.193,45.0726318359375
CP14,CP10,3.289,35.84077453613281
CP14,CP11,5.102,328.2159729003906
CP14,CP12,5.429,70.0078125
CP14,CP13,6.778,295.17584228515625
CP14,CP15,3.531,142.08071899414062
CP14,CP16,4.609,66.541748046875
CP14,CP17,3.298,35.80064392089844
CP14,CP2,2.551,227.7120819091797
CP14,CP3,6.476,257.83721923828125
CP14,CP4,8.548,337.8429870605469
CP14,CP8,3.571,96.69306945800781
CP14,CP9,2.214,26.427597045898438
CP14,Finish,5.471,76.73991394042969
CP14,Start,3.55,89.720703125
CP15,CP1,4.115,204.24256896972656
CP15,CP10,2.003,13.556289672851562
CP15,CP11,3.816,307.8734130859375
CP15,CP12,4.143,50.48912048339844
CP15,CP13,5.492,278.00421142578125
CP15,CP14,3.529,77.93545532226562
CP15,CP16,3.323,48.5615234375
CP15,CP17,6.487,42.45756530761719
CP15,CP2,0.961,150.39227294921875
CP15,CP3,3.737,125.2979736328125
CP15,CP4,7.189,365.92718505859375
CP15,CP8,3.377,229.03628540039062
CP15,CP9,2.47,13.98431396484375
CP15,Finish,4.402,53.7479248046875
CP15,Start,5.472,246.0863494873047
CP16,CP1,6.791,119.21452331542969
